step,train_loss,eval_loss,accuracy,f1_score
1921,0.38180533051490784,,,
1923,0.40724778175354004,,,
1925,0.3327138125896454,,,
1927,0.22690553963184357,,,
1929,0.42986875772476196,,,
1931,0.3600330054759979,,,
1933,0.28308406472206116,,,
1935,0.3550069034099579,,,
1937,0.2998245656490326,,,
1939,0.3695255517959595,,,
1941,0.22647088766098022,,,
1943,0.48898062109947205,,,
1945,0.397236704826355,,,
1947,0.1833980679512024,,,
1949,0.32706886529922485,,,
1951,0.268439382314682,,,
1953,0.46522849798202515,,,
1955,0.33053645491600037,,,
1957,0.39598965644836426,,,
1959,0.23162810504436493,,,
1961,0.3299138844013214,,,
1963,0.21156883239746094,,,
1965,0.22872573137283325,,,
1967,0.30370426177978516,,,
1969,0.23539142310619354,,,
1971,0.2581297755241394,,,
1973,0.39088016748428345,,,
1975,0.4065711200237274,,,
1977,0.36983978748321533,,,
1979,0.2938665449619293,,,
1981,0.24700556695461273,,,
1983,0.2447447031736374,,,
1985,0.3743383288383484,,,
1987,0.2750345766544342,,,
1989,0.3626551330089569,,,
1991,0.2927803099155426,,,
1993,0.29543811082839966,,,
1995,0.18677009642124176,,,
1997,0.3022410571575165,,,
1999,0.37252169847488403,,,
2001,0.21539443731307983,,,
2003,0.37830349802970886,,,
2005,0.18805387616157532,,,
2007,0.35046568512916565,,,
2009,0.35916030406951904,,,
2011,0.26915135979652405,,,
2013,0.34358417987823486,,,
2015,0.30548855662345886,,,
2017,0.4951219856739044,,,
2019,0.41002535820007324,,,
2021,0.3927951753139496,,,
2023,0.4430408477783203,,,
2025,0.3448120653629303,,,
2027,0.2518138885498047,,,
2029,0.468940407037735,,,
2031,0.2545856833457947,,,
2033,0.3479693830013275,,,
2035,0.3583911061286926,,,
2037,0.24250511825084686,,,
2039,0.5107750296592712,,,
2041,0.49607908725738525,,,
2043,0.266939252614975,,,
2045,0.22941353917121887,,,
2047,0.4927990138530731,,,
2049,0.3556824028491974,,,
2051,0.31614887714385986,,,
2053,0.26957079768180847,,,
2055,0.28634360432624817,,,
2057,0.35279780626296997,,,
2059,0.3433862626552582,,,
2061,0.44961148500442505,,,
2063,0.24419990181922913,,,
2065,0.30581915378570557,,,
2067,0.21899352967739105,,,
2069,0.27972611784935,,,
2071,0.24895866215229034,,,
2073,0.2877946197986603,,,
2075,0.22451309859752655,,,
2077,0.394589900970459,,,
2079,0.18584832549095154,,,
2081,0.11005599051713943,,,
2083,0.40236976742744446,,,
2085,0.32979220151901245,,,
2087,0.24429281055927277,,,
2089,0.37408486008644104,,,
2091,0.3572145998477936,,,
2093,0.2535686790943146,,,
2095,0.29221951961517334,,,
2097,0.34753140807151794,,,
2099,0.38149914145469666,,,
2100,,0.3996015156690891,,
2101,0.23274609446525574,,,
2103,0.23686932027339935,,,
2105,0.3603418171405792,,,
2107,0.4411579668521881,,,
2109,0.24474233388900757,,,
2111,0.22977595031261444,,,
2113,0.22508808970451355,,,
2115,0.41570237278938293,,,
2117,0.3100038170814514,,,
2119,0.14240902662277222,,,
2121,0.28491681814193726,,,
2123,0.21455058455467224,,,
2125,0.31418249011039734,,,
2127,0.3374769389629364,,,
2129,0.5266352295875549,,,
2131,0.4191581904888153,,,
2133,0.28479695320129395,,,
2135,0.1969674527645111,,,
2137,0.3780498206615448,,,
2139,0.2943495213985443,,,
2141,0.1424277424812317,,,
2143,0.32665160298347473,,,
2145,0.16713839769363403,,,
2147,0.28341177105903625,,,
2149,0.4358707666397095,,,
2151,0.3965418040752411,,,
2153,0.3693082928657532,,,
2155,0.22250862419605255,,,
2157,0.3051012456417084,,,
2159,0.4089943766593933,,,
2161,0.2987721562385559,,,
2163,0.3721805214881897,,,
2165,0.3547293543815613,,,
2167,0.3809112310409546,,,
2169,0.18553046882152557,,0.11812627291242363,0.05711471814574755
